datetime,C0Z100 Max Wind Speed (m/s),C0Z100 Max Wind Direction (°),C0Z100 Precipitation (mm),C0Z100 Solar Radiation (MJ/m²)
2024-04-11 00:20:00,1.1666666666666667,231.33333333333334,0.0,0.0
2024-04-11 00:30:00,1.25,228.5,0.0,0.0
2024-04-11 00:40:00,1.3333333333333335,225.66666666666666,0.0,0.0
2024-04-11 00:50:00,1.4166666666666667,222.83333333333334,0.0,0.0
2024-04-11 01:00:00,1.5,220.0,0.0,0.0
2024-04-11 01:10:00,1.5666666666666667,217.66666666666666,0.0,0.0
2024-04-11 01:20:00,1.6333333333333333,215.33333333333334,0.0,0.0
2024-04-11 01:30:00,1.7,213.0,0.0,0.0
2024-04-11 01:40:00,1.7666666666666666,210.66666666666666,0.0,0.0
2024-04-11 01:50:00,1.8333333333333333,208.33333333333334,0.0,0.0
2024-04-11 02:00:00,1.9,206.0,0.0,0.0
2024-04-11 02:10:00,1.9,208.33333333333334,0.0,0.0
2024-04-11 02:20:00,1.9,210.66666666666666,0.0,0.0
2024-04-11 02:30:00,1.9,213.0,0.0,0.0
2024-04-11 02:40:00,1.9,215.33333333333334,0.0,0.0
2024-04-11 02:50:00,1.9,217.66666666666666,0.0,0.0
2024-04-11 03:00:00,1.9,220.0,0.0,0.0
2024-04-11 03:10:00,1.7,225.0,0.0,0.0
2024-04-11 03:20:00,1.5,230.0,0.0,0.0
2024-04-11 03:30:00,1.2999999999999998,235.0,0.0,0.0
2024-04-11 03:40:00,1.0999999999999999,240.0,0.0,0.0
2024-04-11 03:50:00,0.8999999999999999,245.0,0.0,0.0
2024-04-11 04:00:00,0.7,250.0,0.0,0.0
2024-04-11 04:10:00,0.7833333333333333,244.5,0.0,0.0
2024-04-11 04:20:00,0.8666666666666667,239.0,0.0,0.0
2024-04-11 04:30:00,0.95,233.5,0.0,0.0
2024-04-11 04:40:00,1.0333333333333332,228.0,0.0,0.0
2024-04-11 04:50:00,1.1166666666666667,222.5,0.0,0.0
2024-04-11 05:00:00,1.2,217.0,0.0,0.0
2024-04-11 05:10:00,1.2,216.83333333333334,0.0,0.0
2024-04-11 05:20:00,1.2,216.66666666666666,0.0,0.0
2024-04-11 05:30:00,1.2,216.5,0.0,0.0
2024-04-11 05:40:00,1.2,216.33333333333334,0.0,0.0
2024-04-11 05:50:00,1.2,216.16666666666666,0.0,0.0
2024-04-11 06:00:00,1.2,216.0,0.0,0.0
2024-04-11 06:10:00,1.3,220.83333333333334,0.0,0.03333333333333334
2024-04-11 06:20:00,1.4,225.66666666666666,0.0,0.06666666666666668
2024-04-11 06:30:00,1.5,230.5,0.0,0.1
2024-04-11 06:40:00,1.6,235.33333333333334,0.0,0.13333333333333336
2024-04-11 06:50:00,1.7000000000000002,240.16666666666666,0.0,0.16666666666666669
2024-04-11 07:00:00,1.8,245.0,0.0,0.2
2024-04-11 07:10:00,1.9333333333333333,252.16666666666666,0.0,0.33333333333333337
2024-04-11 07:20:00,2.066666666666667,259.3333333333333,0.0,0.46666666666666673
2024-04-11 07:30:00,2.2,266.5,0.0,0.6000000000000001
2024-04-11 07:40:00,2.3333333333333335,273.6666666666667,0.0,0.7333333333333334
2024-04-11 07:50:00,2.466666666666667,280.8333333333333,0.0,0.8666666666666667
2024-04-11 08:00:00,2.6,288.0,0.0,1.0
2024-04-11 08:10:00,2.5833333333333335,277.0,0.0,1.1333333333333333
2024-04-11 08:20:00,2.566666666666667,266.0,0.0,1.2666666666666666
2024-04-11 08:30:00,2.55,255.0,0.0,1.4
2024-04-11 08:40:00,2.533333333333333,244.0,0.0,1.5333333333333334
2024-04-11 08:50:00,2.5166666666666666,233.0,0.0,1.6666666666666667
2024-04-11 09:00:00,2.5,222.0,0.0,1.8
2024-04-11 09:10:00,2.466666666666667,231.16666666666666,0.0,1.9166666666666667
2024-04-11 09:20:00,2.433333333333333,240.33333333333334,0.0,2.033333333333333
2024-04-11 09:30:00,2.4,249.5,0.0,2.15
2024-04-11 09:40:00,2.3666666666666667,258.6666666666667,0.0,2.2666666666666666
2024-04-11 09:50:00,2.333333333333333,267.8333333333333,0.0,2.3833333333333333
2024-04-11 10:00:00,2.3,277.0,0.0,2.5
2024-04-11 10:10:00,2.283333333333333,281.6666666666667,0.0,2.6
2024-04-11 10:20:00,2.2666666666666666,286.3333333333333,0.0,2.7
2024-04-11 10:30:00,2.25,291.0,0.0,2.8
2024-04-11 10:40:00,2.2333333333333334,295.6666666666667,0.0,2.9
2024-04-11 10:50:00,2.216666666666667,300.3333333333333,0.0,3.0
2024-04-11 11:00:00,2.2,305.0,0.0,3.1
2024-04-11 11:10:00,2.466666666666667,265.5,0.0,3.05
2024-04-11 11:20:00,2.7333333333333334,226.0,0.0,3.0
2024-04-11 11:30:00,3.0,186.5,0.0,2.95
2024-04-11 11:40:00,3.2666666666666666,147.0,0.0,2.9
2024-04-11 11:50:00,3.533333333333333,107.49999999999997,0.0,2.8499999999999996
2024-04-11 12:00:00,3.8,68.0,0.0,2.8
2024-04-11 12:10:00,3.9499999999999997,60.833333333333336,0.0,2.8499999999999996
2024-04-11 12:20:00,4.1,53.666666666666664,0.0,2.9
2024-04-11 12:30:00,4.25,46.5,0.0,2.95
2024-04-11 12:40:00,4.4,39.33333333333333,0.0,3.0
2024-04-11 12:50:00,4.55,32.166666666666664,0.0,3.05
2024-04-11 13:00:00,4.7,25.0,0.0,3.1
2024-04-11 13:10:00,4.466666666666667,42.0,0.0,2.8000000000000003
2024-04-11 13:20:00,4.233333333333333,59.0,0.0,2.5
2024-04-11 13:30:00,4.0,76.0,0.0,2.2
2024-04-11 13:40:00,3.7666666666666666,93.0,0.0,1.9000000000000001
2024-04-11 13:50:00,3.533333333333333,110.0,0.0,1.6
2024-04-11 14:00:00,3.3,127.0,0.0,1.3
2024-04-11 14:10:00,3.1999999999999997,133.16666666666666,0.0,1.25
2024-04-11 14:20:00,3.1,139.33333333333334,0.0,1.2
2024-04-11 14:30:00,3.0,145.5,0.0,1.15
2024-04-11 14:40:00,2.9,151.66666666666666,0.0,1.1
2024-04-11 14:50:00,2.8000000000000003,157.83333333333334,0.0,1.05
2024-04-11 15:00:00,2.7,164.0,0.0,1.0
2024-04-11 15:10:00,2.6500000000000004,164.33333333333334,0.0,0.9833333333333334
2024-04-11 15:20:00,2.6,164.66666666666666,0.0,0.9666666666666667
2024-04-11 15:30:00,2.55,165.0,0.0,0.95
2024-04-11 15:40:00,2.5,165.33333333333334,0.0,0.9333333333333333
2024-04-11 15:50:00,2.45,165.66666666666666,0.0,0.9166666666666667
2024-04-11 16:00:00,2.4,166.0,0.0,0.9
2024-04-11 16:10:00,2.3666666666666667,139.0,0.0,0.8166666666666667
2024-04-11 16:20:00,2.3333333333333335,112.0,0.0,0.7333333333333334
2024-04-11 16:30:00,2.3,85.0,0.0,0.65
2024-04-11 16:40:00,2.2666666666666666,58.0,0.0,0.5666666666666667
2024-04-11 16:50:00,2.2333333333333334,31.0,0.0,0.48333333333333334
2024-04-11 17:00:00,2.2,4.0,0.0,0.4
2024-04-11 17:10:00,2.0333333333333337,4.333333333333333,0.0,0.35000000000000003
2024-04-11 17:20:00,1.8666666666666667,4.666666666666667,0.0,0.3
2024-04-11 17:30:00,1.7000000000000002,5.0,0.0,0.25
2024-04-11 17:40:00,1.5333333333333332,5.333333333333334,0.0,0.19999999999999998
2024-04-11 17:50:00,1.3666666666666667,5.666666666666667,0.0,0.14999999999999997
2024-04-11 18:00:00,1.2,6.0,0.0,0.1
2024-04-11 18:10:00,1.0,5.0,0.0,0.08333333333333334
2024-04-11 18:20:00,0.7999999999999999,4.0,0.0,0.06666666666666667
2024-04-11 18:30:00,0.6,3.0,0.0,0.05
2024-04-11 18:40:00,0.3999999999999999,2.0000000000000004,0.0,0.033333333333333326
2024-04-11 18:50:00,0.19999999999999996,1.0,0.0,0.016666666666666663
2024-04-11 19:00:00,0.0,0.0,0.0,0.0
2024-04-11 19:10:00,0.0,0.0,0.0,0.0
2024-04-11 19:20:00,0.0,0.0,0.0,0.0
2024-04-11 19:30:00,0.0,0.0,0.0,0.0
2024-04-11 19:40:00,0.0,0.0,0.0,0.0
2024-04-11 19:50:00,0.0,0.0,0.0,0.0
2024-04-11 20:00:00,0.0,0.0,0.0,0.0
2024-04-11 20:10:00,0.0,0.0,0.0,0.0
2024-04-11 20:20:00,0.0,0.0,0.0,0.0
2024-04-11 20:30:00,0.0,0.0,0.0,0.0
2024-04-11 20:40:00,0.0,0.0,0.0,0.0
2024-04-11 20:50:00,0.0,0.0,0.0,0.0
2024-04-11 21:00:00,0.0,0.0,0.0,0.0
2024-04-11 21:10:00,0.1,2.5,0.0,0.0
2024-04-11 21:20:00,0.2,5.0,0.0,0.0
2024-04-11 21:30:00,0.3,7.5,0.0,0.0
2024-04-11 21:40:00,0.4,10.0,0.0,0.0
2024-04-11 21:50:00,0.5,12.5,0.0,0.0
2024-04-11 22:00:00,0.6,15.0,0.0,0.0
2024-04-11 22:10:00,0.5,12.5,0.0,0.0
2024-04-11 22:20:00,0.39999999999999997,10.0,0.0,0.0
2024-04-11 22:30:00,0.3,7.5,0.0,0.0
2024-04-11 22:40:00,0.19999999999999996,5.0,0.0,0.0
2024-04-11 22:50:00,0.09999999999999998,2.5,0.0,0.0
2024-04-11 23:00:00,0.0,0.0,0.0,0.0
2024-04-11 23:10:00,0.05,17.166666666666668,0.0,0.0
2024-04-11 23:20:00,0.1,34.333333333333336,0.0,0.0
2024-04-11 23:30:00,0.15,51.5,0.0,0.0
2024-04-11 23:40:00,0.2,68.66666666666667,0.0,0.0
2024-04-11 23:50:00,0.25,85.83333333333333,0.0,0.0
2024-04-12 00:00:00,0.3,103.0,0.0,0.0
2024-04-12 00:10:00,0.41666666666666663,127.5,0.0,0.0
2024-04-12 00:20:00,0.5333333333333333,152.0,0.0,0.0
2024-04-12 00:30:00,0.6499999999999999,176.5,0.0,0.0
2024-04-12 00:40:00,0.7666666666666666,201.0,0.0,0.0
2024-04-12 00:50:00,0.8833333333333333,225.5,0.0,0.0
2024-04-12 01:00:00,1.0,250.0,0.0,0.0
2024-04-12 01:10:00,1.0333333333333332,246.66666666666666,0.0,0.0
2024-04-12 01:20:00,1.0666666666666667,243.33333333333334,0.0,0.0
2024-04-12 01:30:00,1.1,240.0,0.0,0.0
2024-04-12 01:40:00,1.1333333333333333,236.66666666666666,0.0,0.0
2024-04-12 01:50:00,1.1666666666666665,233.33333333333334,0.0,0.0
2024-04-12 02:00:00,1.2,230.0,0.0,0.0
2024-04-12 02:10:00,1.2,226.0,0.0,0.0
2024-04-12 02:20:00,1.2,222.0,0.0,0.0
2024-04-12 02:30:00,1.2,218.0,0.0,0.0
2024-04-12 02:40:00,1.2,214.0,0.0,0.0
2024-04-12 02:50:00,1.2,210.0,0.0,0.0
2024-04-12 03:00:00,1.2,206.0,0.0,0.0
2024-04-12 03:10:00,1.15,209.33333333333334,0.0,0.0
2024-04-12 03:20:00,1.1,212.66666666666666,0.0,0.0
2024-04-12 03:30:00,1.05,216.0,0.0,0.0
2024-04-12 03:40:00,1.0,219.33333333333334,0.0,0.0
2024-04-12 03:50:00,0.95,222.66666666666666,0.0,0.0
2024-04-12 04:00:00,0.9,226.0,0.0,0.0
2024-04-12 04:10:00,0.8833333333333333,230.0,0.0,0.0
2024-04-12 04:20:00,0.8666666666666667,234.0,0.0,0.0
2024-04-12 04:30:00,0.8500000000000001,238.0,0.0,0.0
2024-04-12 04:40:00,0.8333333333333334,242.0,0.0,0.0
2024-04-12 04:50:00,0.8166666666666667,246.0,0.0,0.0
2024-04-12 05:00:00,0.8,250.0,0.0,0.0
2024-04-12 05:10:00,0.8333333333333334,241.83333333333334,0.0,0.0
2024-04-12 05:20:00,0.8666666666666667,233.66666666666666,0.0,0.0
2024-04-12 05:30:00,0.9,225.5,0.0,0.0
2024-04-12 05:40:00,0.9333333333333333,217.33333333333334,0.0,0.0
2024-04-12 05:50:00,0.9666666666666667,209.16666666666669,0.0,0.0
2024-04-12 06:00:00,1.0,201.0,0.0,0.0
2024-04-12 06:10:00,1.1,199.5,0.0,0.05
2024-04-12 06:20:00,1.2,198.0,0.0,0.1
2024-04-12 06:30:00,1.3,196.5,0.0,0.15
2024-04-12 06:40:00,1.4000000000000001,195.0,0.0,0.2
2024-04-12 06:50:00,1.5,193.5,0.0,0.25
2024-04-12 07:00:00,1.6,192.0,0.0,0.3
2024-04-12 07:10:00,1.7166666666666668,196.5,0.0,0.41666666666666663
2024-04-12 07:20:00,1.8333333333333333,201.0,0.0,0.5333333333333333
2024-04-12 07:30:00,1.95,205.5,0.0,0.6499999999999999
2024-04-12 07:40:00,2.0666666666666664,210.0,0.0,0.7666666666666666
2024-04-12 07:50:00,2.183333333333333,214.5,0.0,0.8833333333333333
2024-04-12 08:00:00,2.3,219.0,0.0,1.0
2024-04-12 08:10:00,2.333333333333333,215.33333333333334,0.0,1.1333333333333333
2024-04-12 08:20:00,2.3666666666666667,211.66666666666666,0.0,1.2666666666666666
2024-04-12 08:30:00,2.4,208.0,0.0,1.4
2024-04-12 08:40:00,2.433333333333333,204.33333333333334,0.0,1.5333333333333334
2024-04-12 08:50:00,2.466666666666667,200.66666666666666,0.0,1.6666666666666667
2024-04-12 09:00:00,2.5,197.0,0.0,1.8
2024-04-12 09:10:00,2.55,214.0,0.0,1.9
2024-04-12 09:20:00,2.6,231.0,0.0,2.0
2024-04-12 09:30:00,2.65,248.0,0.0,2.1
2024-04-12 09:40:00,2.6999999999999997,265.0,0.0,2.2
2024-04-12 09:50:00,2.75,282.0,0.0,2.3
2024-04-12 10:00:00,2.8,299.0,0.0,2.4
2024-04-12 10:10:00,2.8,283.8333333333333,0.0,2.4833333333333334
2024-04-12 10:20:00,2.8,268.6666666666667,0.0,2.5666666666666664
2024-04-12 10:30:00,2.8,253.5,0.0,2.65
2024-04-12 10:40:00,2.8,238.33333333333331,0.0,2.7333333333333334
2024-04-12 10:50:00,2.8,223.16666666666666,0.0,2.8166666666666664
2024-04-12 11:00:00,2.8,208.0,0.0,2.9
2024-04-12 11:10:00,2.783333333333333,184.0,0.0,2.9166666666666665
2024-04-12 11:20:00,2.7666666666666666,160.0,0.0,2.933333333333333
2024-04-12 11:30:00,2.75,136.0,0.0,2.95
2024-04-12 11:40:00,2.7333333333333334,112.0,0.0,2.966666666666667
2024-04-12 11:50:00,2.716666666666667,88.00000000000001,0.0,2.9833333333333334
2024-04-12 12:00:00,2.7,64.0,0.0,3.0
2024-04-12 12:10:00,2.8000000000000003,71.0,0.0,2.9833333333333334
2024-04-12 12:20:00,2.9,78.0,0.0,2.966666666666667
2024-04-12 12:30:00,3.0,85.0,0.0,2.95
2024-04-12 12:40:00,3.1,92.0,0.0,2.933333333333333
2024-04-12 12:50:00,3.1999999999999997,99.0,0.0,2.9166666666666665
2024-04-12 13:00:00,3.3,106.0,0.0,2.9
2024-04-12 13:10:00,3.3499999999999996,102.0,0.0,2.7333333333333334
2024-04-12 13:20:00,3.4,98.0,0.0,2.5666666666666664
2024-04-12 13:30:00,3.45,94.0,0.0,2.4
2024-04-12 13:40:00,3.5,90.0,0.0,2.2333333333333334
2024-04-12 13:50:00,3.55,86.0,0.0,2.0666666666666664
2024-04-12 14:00:00,3.6,82.0,0.0,1.9
2024-04-12 14:10:00,3.6333333333333333,81.83333333333333,0.0,1.9166666666666665
2024-04-12 14:20:00,3.6666666666666665,81.66666666666667,0.0,1.9333333333333333
2024-04-12 14:30:00,3.7,81.5,0.0,1.95
2024-04-12 14:40:00,3.7333333333333334,81.33333333333333,0.0,1.9666666666666666
2024-04-12 14:50:00,3.7666666666666666,81.16666666666667,0.0,1.9833333333333334
2024-04-12 15:00:00,3.8,81.0,0.0,2.0
2024-04-12 15:10:00,3.6666666666666665,91.0,0.0,1.7833333333333332
2024-04-12 15:20:00,3.533333333333333,101.0,0.0,1.5666666666666667
2024-04-12 15:30:00,3.4,111.0,0.0,1.35
2024-04-12 15:40:00,3.2666666666666666,121.0,0.0,1.1333333333333333
2024-04-12 15:50:00,3.1333333333333333,131.0,0.0,0.9166666666666665
2024-04-12 16:00:00,3.0,141.0,0.0,0.7
2024-04-12 16:10:00,2.9166666666666665,132.5,0.0,0.6666666666666666
2024-04-12 16:20:00,2.8333333333333335,124.0,0.0,0.6333333333333333
2024-04-12 16:30:00,2.75,115.5,0.0,0.6
2024-04-12 16:40:00,2.6666666666666665,107.0,0.0,0.5666666666666667
2024-04-12 16:50:00,2.5833333333333335,98.5,0.0,0.5333333333333333
2024-04-12 17:00:00,2.5,90.0,0.0,0.5
2024-04-12 17:10:00,2.3666666666666667,99.16666666666667,0.0,0.43333333333333335
2024-04-12 17:20:00,2.2333333333333334,108.33333333333333,0.0,0.36666666666666664
2024-04-12 17:30:00,2.1,117.5,0.0,0.3
2024-04-12 17:40:00,1.9666666666666666,126.66666666666666,0.0,0.23333333333333328
2024-04-12 17:50:00,1.8333333333333333,135.83333333333334,0.0,0.16666666666666663
2024-04-12 18:00:00,1.7,145.0,0.0,0.1
2024-04-12 18:10:00,1.6,152.83333333333334,0.0,0.08333333333333334
2024-04-12 18:20:00,1.5,160.66666666666666,0.0,0.06666666666666667
2024-04-12 18:30:00,1.4,168.5,0.0,0.05
2024-04-12 18:40:00,1.3,176.33333333333334,0.0,0.033333333333333326
2024-04-12 18:50:00,1.2000000000000002,184.16666666666669,0.0,0.016666666666666663
2024-04-12 19:00:00,1.1,192.0,0.0,0.0
2024-04-12 19:10:00,0.9166666666666667,160.0,0.0,0.0
2024-04-12 19:20:00,0.7333333333333334,128.0,0.0,0.0
2024-04-12 19:30:00,0.55,96.0,0.0,0.0
2024-04-12 19:40:00,0.3666666666666667,64.00000000000001,0.0,0.0
2024-04-12 19:50:00,0.18333333333333335,32.0,0.0,0.0
2024-04-12 20:00:00,0.0,0.0,0.0,0.0
2024-04-12 20:10:00,0.0,0.0,0.0,0.0
2024-04-12 20:20:00,0.0,0.0,0.0,0.0
2024-04-12 20:30:00,0.0,0.0,0.0,0.0
2024-04-12 20:40:00,0.0,0.0,0.0,0.0
2024-04-12 20:50:00,0.0,0.0,0.0,0.0
2024-04-12 21:00:00,0.0,0.0,0.0,0.0
2024-04-12 21:10:00,0.08333333333333334,15.666666666666668,0.0,0.0
2024-04-12 21:20:00,0.16666666666666669,31.333333333333336,0.0,0.0
2024-04-12 21:30:00,0.25,47.0,0.0,0.0
2024-04-12 21:40:00,0.33333333333333337,62.66666666666667,0.0,0.0
2024-04-12 21:50:00,0.4166666666666667,78.33333333333334,0.0,0.0
2024-04-12 22:00:00,0.5,94.0,0.0,0.0
2024-04-12 22:10:00,0.43333333333333335,78.33333333333333,0.0,0.0
2024-04-12 22:20:00,0.36666666666666664,62.666666666666664,0.0,0.0
2024-04-12 22:30:00,0.3,47.0,0.0,0.0
2024-04-12 22:40:00,0.23333333333333328,31.33333333333333,0.0,0.0
2024-04-12 22:50:00,0.16666666666666663,15.666666666666657,0.0,0.0
2024-04-12 23:00:00,0.1,0.0,0.0,0.0
2024-04-12 23:10:00,0.1,0.0,0.0,0.0
2024-04-12 23:20:00,0.1,0.0,0.0,0.0
2024-04-12 23:30:00,0.1,0.0,0.0,0.0
2024-04-12 23:40:00,0.1,0.0,0.0,0.0
2024-04-12 23:50:00,0.1,0.0,0.0,0.0
2024-04-13 00:00:00,0.1,0.0,0.0,0.0
2024-04-13 00:10:00,0.1,0.0,0.0,0.0
2024-04-13 00:20:00,0.1,0.0,0.0,0.0
2024-04-13 00:30:00,0.1,0.0,0.0,0.0
2024-04-13 00:40:00,0.1,0.0,0.0,0.0
2024-04-13 00:50:00,0.1,0.0,0.0,0.0
2024-04-13 01:00:00,0.1,0.0,0.0,0.0
2024-04-13 01:10:00,0.21666666666666667,31.333333333333336,0.0,0.0
2024-04-13 01:20:00,0.33333333333333337,62.66666666666667,0.0,0.0
2024-04-13 01:30:00,0.45000000000000007,94.0,0.0,0.0
2024-04-13 01:40:00,0.5666666666666668,125.33333333333334,0.0,0.0
2024-04-13 01:50:00,0.6833333333333333,156.66666666666669,0.0,0.0
2024-04-13 02:00:00,0.8,188.0,0.0,0.0
2024-04-13 02:10:00,0.7166666666666667,187.83333333333334,0.0,0.0
2024-04-13 02:20:00,0.6333333333333333,187.66666666666666,0.0,0.0
2024-04-13 02:30:00,0.55,187.5,0.0,0.0
2024-04-13 02:40:00,0.4666666666666667,187.33333333333334,0.0,0.0
2024-04-13 02:50:00,0.38333333333333336,187.16666666666666,0.0,0.0
2024-04-13 03:00:00,0.3,187.0,0.0,0.0
2024-04-13 03:10:00,0.36666666666666664,187.5,0.0,0.0
2024-04-13 03:20:00,0.4333333333333333,188.0,0.0,0.0
2024-04-13 03:30:00,0.5,188.5,0.0,0.0
2024-04-13 03:40:00,0.5666666666666667,189.0,0.0,0.0
2024-04-13 03:50:00,0.6333333333333333,189.5,0.0,0.0
2024-04-13 04:00:00,0.7,190.0,0.0,0.0
2024-04-13 04:10:00,0.6499999999999999,190.66666666666666,0.0,0.0
2024-04-13 04:20:00,0.6,191.33333333333334,0.0,0.0
2024-04-13 04:30:00,0.55,192.0,0.0,0.0
2024-04-13 04:40:00,0.5,192.66666666666666,0.0,0.0
2024-04-13 04:50:00,0.45,193.33333333333334,0.0,0.0
2024-04-13 05:00:00,0.4,194.0,0.0,0.0
2024-04-13 05:10:00,0.5,202.83333333333334,0.0,0.0
2024-04-13 05:20:00,0.6000000000000001,211.66666666666666,0.0,0.0
2024-04-13 05:30:00,0.7,220.5,0.0,0.0
2024-04-13 05:40:00,0.8,229.33333333333334,0.0,0.0
2024-04-13 05:50:00,0.9,238.16666666666666,0.0,0.0
2024-04-13 06:00:00,1.0,247.0,0.0,0.0
2024-04-13 06:10:00,1.0666666666666667,244.33333333333334,0.0,0.01666666666666667
2024-04-13 06:20:00,1.1333333333333333,241.66666666666666,0.0,0.03333333333333334
2024-04-13 06:30:00,1.2,239.0,0.0,0.05
2024-04-13 06:40:00,1.2666666666666666,236.33333333333334,0.0,0.06666666666666668
2024-04-13 06:50:00,1.3333333333333333,233.66666666666666,0.0,0.08333333333333334
2024-04-13 07:00:00,1.4,231.0,0.0,0.1
2024-04-13 07:10:00,1.4666666666666666,225.83333333333334,0.0,0.18333333333333335
2024-04-13 07:20:00,1.5333333333333332,220.66666666666666,0.0,0.2666666666666667
2024-04-13 07:30:00,1.6,215.5,0.0,0.35
2024-04-13 07:40:00,1.6666666666666667,210.33333333333334,0.0,0.43333333333333335
2024-04-13 07:50:00,1.7333333333333334,205.16666666666666,0.0,0.5166666666666667
2024-04-13 08:00:00,1.8,200.0,0.0,0.6
2024-04-13 08:10:00,1.8333333333333335,210.5,0.0,0.75
2024-04-13 08:20:00,1.8666666666666667,221.0,0.0,0.8999999999999999
2024-04-13 08:30:00,1.9,231.5,0.0,1.05
2024-04-13 08:40:00,1.9333333333333333,242.0,0.0,1.2
2024-04-13 08:50:00,1.9666666666666668,252.5,0.0,1.35
2024-04-13 09:00:00,2.0,263.0,0.0,1.5
2024-04-13 09:10:00,2.05,226.16666666666666,0.0,1.4833333333333334
2024-04-13 09:20:00,2.1,189.33333333333331,0.0,1.4666666666666666
2024-04-13 09:30:00,2.15,152.5,0.0,1.45
2024-04-13 09:40:00,2.1999999999999997,115.66666666666666,0.0,1.4333333333333333
2024-04-13 09:50:00,2.25,78.83333333333331,0.0,1.4166666666666665
2024-04-13 10:00:00,2.3,42.0,0.0,1.4
2024-04-13 10:10:00,2.7333333333333334,44.666666666666664,0.0,1.5499999999999998
2024-04-13 10:20:00,3.166666666666667,47.333333333333336,0.0,1.7
2024-04-13 10:30:00,3.6,50.0,0.0,1.8499999999999999
2024-04-13 10:40:00,4.033333333333333,52.66666666666667,0.0,2.0
2024-04-13 10:50:00,4.466666666666667,55.333333333333336,0.0,2.15
2024-04-13 11:00:00,4.9,58.0,0.0,2.3
2024-04-13 11:10:00,4.916666666666667,65.5,0.0,2.3833333333333333
2024-04-13 11:20:00,4.933333333333334,73.0,0.0,2.4666666666666663
2024-04-13 11:30:00,4.95,80.5,0.0,2.55
2024-04-13 11:40:00,4.966666666666667,88.0,0.0,2.6333333333333333
2024-04-13 11:50:00,4.983333333333333,95.5,0.0,2.7166666666666663
2024-04-13 12:00:00,5.0,103.0,0.0,2.8
2024-04-13 12:10:00,5.0,100.83333333333333,0.0,2.75
2024-04-13 12:20:00,5.0,98.66666666666667,0.0,2.6999999999999997
2024-04-13 12:30:00,5.0,96.5,0.0,2.65
2024-04-13 12:40:00,5.0,94.33333333333333,0.0,2.6
2024-04-13 12:50:00,5.0,92.16666666666667,0.0,2.55
2024-04-13 13:00:00,5.0,90.0,0.0,2.5
2024-04-13 13:10:00,4.8,85.83333333333333,0.0,2.216666666666667
2024-04-13 13:20:00,4.6,81.66666666666667,0.0,1.9333333333333333
2024-04-13 13:30:00,4.4,77.5,0.0,1.65
2024-04-13 13:40:00,4.2,73.33333333333334,0.0,1.3666666666666667
2024-04-13 13:50:00,4.0,69.16666666666667,0.0,1.0833333333333333
2024-04-13 14:00:00,3.8,65.0,0.0,0.8
2024-04-13 14:10:00,3.9,59.166666666666664,0.0,0.7166666666666667
2024-04-13 14:20:00,4.0,53.333333333333336,0.0,0.6333333333333333
2024-04-13 14:30:00,4.1,47.5,0.0,0.55
2024-04-13 14:40:00,4.2,41.66666666666667,0.0,0.4666666666666667
2024-04-13 14:50:00,4.300000000000001,35.833333333333336,0.0,0.38333333333333336
2024-04-13 15:00:00,4.4,30.0,0.0,0.3
2024-04-13 15:10:00,4.233333333333333,38.833333333333336,0.0,0.26666666666666666
2024-04-13 15:20:00,4.066666666666666,47.66666666666667,0.0,0.23333333333333334
2024-04-13 15:30:00,3.9000000000000004,56.5,0.0,0.2
2024-04-13 15:40:00,3.7333333333333334,65.33333333333334,0.0,0.16666666666666669
2024-04-13 15:50:00,3.5666666666666664,74.16666666666666,0.0,0.13333333333333333
2024-04-13 16:00:00,3.4,83.0,0.0,0.1
2024-04-13 16:10:00,3.2333333333333334,73.0,0.08333333333333334,0.08333333333333334
2024-04-13 16:20:00,3.0666666666666664,63.0,0.16666666666666669,0.06666666666666667
2024-04-13 16:30:00,2.9,53.0,0.25,0.05
2024-04-13 16:40:00,2.7333333333333334,43.0,0.33333333333333337,0.033333333333333326
2024-04-13 16:50:00,2.5666666666666664,33.0,0.4166666666666667,0.016666666666666663
2024-04-13 17:00:00,2.4,23.0,0.5,0.0
2024-04-13 17:10:00,2.3833333333333333,72.16666666666667,0.41666666666666663,0.0
2024-04-13 17:20:00,2.3666666666666667,121.33333333333334,0.3333333333333333,0.0
2024-04-13 17:30:00,2.3499999999999996,170.5,0.25,0.0
2024-04-13 17:40:00,2.333333333333333,219.66666666666669,0.16666666666666663,0.0
2024-04-13 17:50:00,2.3166666666666664,268.83333333333337,0.08333333333333331,0.0
2024-04-13 18:00:00,2.3,318.0,0.0,0.0
2024-04-13 18:10:00,1.9166666666666665,265.0,0.0,0.0
2024-04-13 18:20:00,1.5333333333333332,212.0,0.0,0.0
2024-04-13 18:30:00,1.15,159.0,0.0,0.0
2024-04-13 18:40:00,0.7666666666666666,106.0,0.0,0.0
2024-04-13 18:50:00,0.3833333333333333,53.0,0.0,0.0
2024-04-13 19:00:00,0.0,0.0,0.0,0.0
2024-04-13 19:10:00,0.0,0.0,0.0,0.0
2024-04-13 19:20:00,0.0,0.0,0.0,0.0
2024-04-13 19:30:00,0.0,0.0,0.0,0.0
2024-04-13 19:40:00,0.0,0.0,0.0,0.0
2024-04-13 19:50:00,0.0,0.0,0.0,0.0
2024-04-13 20:00:00,0.0,0.0,0.0,0.0
2024-04-13 20:10:00,0.0,0.0,0.0,0.0
2024-04-13 20:20:00,0.0,0.0,0.0,0.0
